"","replication","l_seq","n_seq","motif","p.value","p.value.adj","criterion","nnoi","n.pos05","n.pos001","n.neg05","n.neg001","n.pos.adj05","n.pos.adj001","n.neg.adj05","n.neg.adj001"
"1",1,8,250,"4.2_0",1,1,"ig",25,0,0,3,1,0,0,0,0
"2",1,8,250,"3.1_1",0.519088424993804,1,"ig",25,0,0,3,1,0,0,0,0
"3",1,8,250,"3.1_4",0.273241517593479,1,"ig",1,0,0,3,1,0,0,0,0
"4",1,8,250,"2.2_5",0.00226345179430298,0.765046706474409,"ig",1,0,0,2,1,0,0,0,0
"5",1,8,250,"4.4_5",0.512699619344036,1,"ig",1,0,0,3,1,0,0,0,0
"6",1,8,250,"4.2_0",1,1,"kl",25,0,0,3,1,0,0,0,0
"7",1,8,250,"3.1_1",0.519088424993804,1,"kl",25,0,0,3,1,0,0,0,0
"8",1,8,250,"3.1_4",0.273241517593479,1,"kl",1,0,0,3,1,0,0,0,0
"9",1,8,250,"2.2_5",0.00226345179430298,0.765046706474409,"kl",1,0,0,2,1,0,0,0,0
"10",1,8,250,"4.4_5",0.512699619344036,1,"kl",1,0,0,3,1,0,0,0,0
"11",1,8,250,"4.2_0",1,1,"cs",25,0,0,3,1,0,0,0,0
"12",1,8,250,"3.1_1",0.519088424993804,1,"cs",25,0,0,3,1,0,0,0,0
"13",1,8,250,"3.1_4",0.273241517593479,1,"cs",1,0,0,3,1,0,0,0,0
"14",1,8,250,"2.2_5",0.00226345179430298,0.765046706474409,"cs",1,0,0,2,1,0,0,0,0
"15",1,8,250,"4.4_5",0.512699619344036,1,"cs",1,0,0,3,1,0,0,0,0
"16",1,12,250,"2.2_1",0.944618063640045,1,"ig",24,0,0,2,1,0,0,0,0
"17",1,12,250,"2.1_4",0.253324515824956,1,"ig",1,0,0,2,1,0,0,0,0
"18",1,12,250,"1.4_5",0.12813549727636,1,"ig",1,0,0,2,1,0,0,0,0
"19",1,12,250,"1.2.4_1.1",0.000272415273914639,0.184152725166296,"ig",1,0,0,1,0,0,0,0,0
"20",1,12,250,"3.3.4_0.2",0.00152829989007186,0.516565362844289,"ig",1,0,0,1,1,0,0,0,0
"21",1,12,250,"2.2_1",0.944618063640045,1,"kl",24,0,0,2,1,0,0,0,0
"22",1,12,250,"2.1_4",0.253324515824956,1,"kl",1,0,0,2,1,0,0,0,0
"23",1,12,250,"1.4_5",0.12813549727636,1,"kl",1,0,0,2,1,0,0,0,0
"24",1,12,250,"1.2.4_1.1",0.000272415273914639,0.184152725166296,"kl",1,0,0,1,0,0,0,0,0
"25",1,12,250,"3.3.4_0.2",0.00152829989007186,0.516565362844289,"kl",1,0,0,1,1,0,0,0,0
"26",1,12,250,"2.2_1",0.944618063640045,1,"cs",24,0,0,2,1,0,0,0,0
"27",1,12,250,"2.1_4",0.253324515824956,1,"cs",1,0,0,2,1,0,0,0,0
"28",1,12,250,"1.4_5",0.12813549727636,1,"cs",1,0,0,2,1,0,0,0,0
"29",1,12,250,"1.2.4_1.1",0.000272415273914639,0.184152725166296,"cs",1,0,0,1,0,0,0,0,0
"30",1,12,250,"3.3.4_0.2",0.00152829989007186,0.516565362844289,"cs",1,0,0,1,1,0,0,0,0
"31",1,16,250,"1.1_3",0.785124063555152,1,"ig",1,0,0,23,5,0,0,5,2
"32",1,16,250,"4.2.3_2.0",0.000121053130864301,0.0163421726666807,"ig",1,0,0,22,4,0,0,4,2
"33",1,16,250,"1.4.2_0.1",2.34157693235204e-09,1.58056442933763e-06,"ig",1,0,0,22,4,0,0,4,1
"34",1,16,250,"2.1.2_1.2",0.000110857938466491,0.0163421726666807,"ig",1,0,0,22,4,0,0,4,2
"35",1,16,250,"4.2.2_1.2",2.89331009900584e-05,0.00650994772276314,"ig",1,0,0,22,4,0,0,4,2
"36",1,16,250,"1.1_3",0.785124063555152,1,"kl",1,0,0,23,5,0,0,5,2
"37",1,16,250,"4.2.3_2.0",0.000121053130864301,0.0163421726666807,"kl",1,0,0,22,4,0,0,4,2
"38",1,16,250,"1.4.2_0.1",2.34157693235204e-09,1.58056442933763e-06,"kl",1,0,0,22,4,0,0,4,1
"39",1,16,250,"2.1.2_1.2",0.000110857938466491,0.0163421726666807,"kl",1,0,0,22,4,0,0,4,2
"40",1,16,250,"4.2.2_1.2",2.89331009900584e-05,0.00650994772276314,"kl",1,0,0,22,4,0,0,4,2
"41",1,16,250,"1.1_3",0.785124063555152,1,"cs",1,0,0,23,5,0,0,5,2
"42",1,16,250,"4.2.3_2.0",0.000121053130864301,0.0163421726666807,"cs",1,0,0,22,4,0,0,4,2
"43",1,16,250,"1.4.2_0.1",2.34157693235204e-09,1.58056442933763e-06,"cs",1,0,0,22,4,0,0,4,1
"44",1,16,250,"2.1.2_1.2",0.000110857938466491,0.0163421726666807,"cs",1,0,0,22,4,0,0,4,2
"45",1,16,250,"4.2.2_1.2",2.89331009900584e-05,0.00650994772276314,"cs",1,0,0,22,4,0,0,4,2
"46",1,20,250,"2.1_3",0.0136023515730242,0.765132275982613,"ig",1,0,0,17,4,0,0,4,0
"47",1,20,250,"2.2_4",0.000199982073856991,0.0337469749633673,"ig",1,0,0,17,3,0,0,3,0
"48",1,20,250,"4.2_4",0.000199982073856991,0.0337469749633673,"ig",1,0,0,17,3,0,0,3,0
"49",1,20,250,"4.3.2_1.2",0.00525646114733372,0.453121081280044,"ig",1,0,0,17,4,0,0,4,0
"50",1,20,250,"2.1.1_2.2",0.0744169099090631,1,"ig",1,0,0,18,4,0,0,4,0
"51",1,20,250,"2.1_3",0.0136023515730242,0.765132275982613,"kl",1,0,0,17,4,0,0,4,0
"52",1,20,250,"2.2_4",0.000199982073856991,0.0337469749633673,"kl",1,0,0,17,3,0,0,3,0
"53",1,20,250,"4.2_4",0.000199982073856991,0.0337469749633673,"kl",1,0,0,17,3,0,0,3,0
"54",1,20,250,"4.3.2_1.2",0.00525646114733372,0.453121081280044,"kl",1,0,0,17,4,0,0,4,0
"55",1,20,250,"2.1.1_2.2",0.0744169099090631,1,"kl",1,0,0,18,4,0,0,4,0
"56",1,20,250,"2.1_3",0.0136023515730242,0.765132275982613,"cs",1,0,0,17,4,0,0,4,0
"57",1,20,250,"2.2_4",0.000199982073856991,0.0337469749633673,"cs",1,0,0,17,3,0,0,3,0
"58",1,20,250,"4.2_4",0.000199982073856991,0.0337469749633673,"cs",1,0,0,17,3,0,0,3,0
"59",1,20,250,"4.3.2_1.2",0.00525646114733372,0.453121081280044,"cs",1,0,0,17,4,0,0,4,0
"60",1,20,250,"2.1.1_2.2",0.0744169099090631,1,"cs",1,0,0,18,4,0,0,4,0
"61",1,24,250,"4.3_3",0.582938675659302,1,"ig",1,0,0,4,0,0,0,0,0
"62",1,24,250,"2.1_4",0.952169491950547,1,"ig",1,0,0,4,0,0,0,0,0
"63",1,24,250,"1.4_4",0.625147539118735,1,"ig",1,0,0,4,0,0,0,0,0
"64",1,24,250,"3.2.4_2.0",0.443070968333176,1,"ig",1,0,0,4,0,0,0,0,0
"65",1,24,250,"1.4.2_1.2",0.077842787162592,1,"ig",1,0,0,4,0,0,0,0,0
"66",1,24,250,"4.3_3",0.582938675659302,1,"kl",1,0,0,4,0,0,0,0,0
"67",1,24,250,"2.1_4",0.952169491950547,1,"kl",1,0,0,4,0,0,0,0,0
"68",1,24,250,"1.4_4",0.625147539118735,1,"kl",1,0,0,4,0,0,0,0,0
"69",1,24,250,"3.2.4_2.0",0.443070968333176,1,"kl",1,0,0,4,0,0,0,0,0
"70",1,24,250,"1.4.2_1.2",0.077842787162592,1,"kl",1,0,0,4,0,0,0,0,0
"71",1,24,250,"4.3_3",0.582938675659302,1,"cs",1,0,0,4,0,0,0,0,0
"72",1,24,250,"2.1_4",0.952169491950547,1,"cs",1,0,0,4,0,0,0,0,0
"73",1,24,250,"1.4_4",0.625147539118735,1,"cs",1,0,0,4,0,0,0,0,0
"74",1,24,250,"3.2.4_2.0",0.443070968333176,1,"cs",1,0,0,4,0,0,0,0,0
"75",1,24,250,"1.4.2_1.2",0.077842787162592,1,"cs",1,0,0,4,0,0,0,0,0
"76",1,8,500,"4.4_0",1.07215823520944e-14,1.03539852428797e-12,"ig",24,15,5,222,75,11,2,144,35
"77",1,8,500,"4.4_2",2.72060152184395e-13,2.29890828595813e-11,"ig",24,10,3,227,77,6,1,149,36
"78",1,8,500,"4.2.3_0.0",3.27367434747673e-10,1.58071704206734e-08,"ig",1,1,0,236,80,1,0,154,37
"79",1,8,500,"4.2.4_2.0",0,0,"ig",1,0,0,237,80,0,0,155,37
"80",1,8,500,"4.2.1_2.1",0,0,"ig",1,0,0,237,80,0,0,155,37
"81",1,8,500,"4.4_0",1.07215823520944e-14,1.03539852428797e-12,"kl",24,15,5,222,75,11,2,144,35
"82",1,8,500,"4.4_2",2.72060152184395e-13,2.29890828595813e-11,"kl",24,10,3,227,77,6,1,149,36
"83",1,8,500,"4.2.3_0.0",3.27367434747673e-10,1.58071704206734e-08,"kl",1,1,0,236,80,1,0,154,37
"84",1,8,500,"4.2.4_2.0",0,0,"kl",1,0,0,237,80,0,0,155,37
"85",1,8,500,"4.2.1_2.1",0,0,"kl",1,0,0,237,80,0,0,155,37
"86",1,8,500,"4.4_0",1.07215823520944e-14,1.03539852428797e-12,"cs",24,15,5,222,75,11,2,144,35
"87",1,8,500,"4.4_2",2.72060152184395e-13,2.29890828595813e-11,"cs",24,10,3,227,77,6,1,149,36
"88",1,8,500,"4.2.3_0.0",3.27367434747673e-10,1.58071704206734e-08,"cs",1,1,0,236,80,1,0,154,37
"89",1,8,500,"4.2.4_2.0",0,0,"cs",1,0,0,237,80,0,0,155,37
"90",1,8,500,"4.2.1_2.1",0,0,"cs",1,0,0,237,80,0,0,155,37
"91",1,12,500,"4.4_2",2.89847257306519e-11,3.91873491878414e-09,"ig",24,13,4,231,71,9,4,157,41
"92",1,12,500,"1.1_4",0.200968793174324,0.355641110434143,"ig",1,1,0,244,76,1,0,166,46
"93",1,12,500,"3.4.2_1.0",3.05639303542872e-07,9.39146223613551e-06,"ig",1,1,1,243,74,1,1,165,44
"94",1,12,500,"2.4.4_0.1",0,0,"ig",1,1,0,243,75,0,0,166,45
"95",1,12,500,"4.4.4_1.1",0,0,"ig",1,0,0,244,75,0,0,166,45
"96",1,12,500,"4.4_2",2.89847257306519e-11,3.91873491878414e-09,"kl",24,13,4,231,71,9,4,157,41
"97",1,12,500,"1.1_4",0.200968793174324,0.355641110434143,"kl",1,1,0,244,76,1,0,166,46
"98",1,12,500,"3.4.2_1.0",3.05639303542872e-07,9.39146223613551e-06,"kl",1,1,1,243,74,1,1,165,44
"99",1,12,500,"2.4.4_0.1",0,0,"kl",1,1,0,243,75,0,0,166,45
"100",1,12,500,"4.4.4_1.1",0,0,"kl",1,0,0,244,75,0,0,166,45
"101",1,12,500,"4.4_2",2.89847257306519e-11,3.91873491878414e-09,"cs",24,13,4,231,71,9,4,157,41
"102",1,12,500,"1.1_4",0.200968793174324,0.355641110434143,"cs",1,1,0,244,76,1,0,166,46
"103",1,12,500,"3.4.2_1.0",3.05639303542872e-07,9.39146223613551e-06,"cs",1,1,1,243,74,1,1,165,44
"104",1,12,500,"2.4.4_0.1",0,0,"cs",1,1,0,243,75,0,0,166,45
"105",1,12,500,"4.4.4_1.1",0,0,"cs",1,0,0,244,75,0,0,166,45
"106",1,16,500,"2.2.2_0.0",2.43915998510147e-12,8.24436074964296e-10,"ig",1,0,0,69,10,0,0,7,2
"107",1,16,500,"4.2.3_0.0",0.0103110926406007,0.19915138928703,"ig",1,0,0,69,11,0,0,8,3
"108",1,16,500,"2.4.4_0.0",2.37075898338546e-05,0.00320526614553714,"ig",1,0,0,69,10,0,0,7,3
"109",1,16,500,"1.1.3_2.0",0.000760533637158201,0.0514120738718944,"ig",1,0,0,69,10,0,0,8,3
"110",1,16,500,"2.2.3_0.2",2.43915998510147e-12,8.24436074964296e-10,"ig",1,0,0,69,10,0,0,7,2
"111",1,16,500,"2.2.2_0.0",2.43915998510147e-12,8.24436074964296e-10,"kl",1,0,0,69,10,0,0,7,2
"112",1,16,500,"4.2.3_0.0",0.0103110926406007,0.19915138928703,"kl",1,0,0,69,11,0,0,8,3
"113",1,16,500,"2.4.4_0.0",2.37075898338546e-05,0.00320526614553714,"kl",1,0,0,69,10,0,0,7,3
"114",1,16,500,"1.1.3_2.0",0.000760533637158201,0.0514120738718944,"kl",1,0,0,69,10,0,0,8,3
"115",1,16,500,"2.2.3_0.2",2.43915998510147e-12,8.24436074964296e-10,"kl",1,0,0,69,10,0,0,7,2
"116",1,16,500,"2.2.2_0.0",2.43915998510147e-12,8.24436074964296e-10,"cs",1,0,0,69,10,0,0,7,2
"117",1,16,500,"4.2.3_0.0",0.0103110926406007,0.19915138928703,"cs",1,0,0,69,11,0,0,8,3
"118",1,16,500,"2.4.4_0.0",2.37075898338546e-05,0.00320526614553714,"cs",1,0,0,69,10,0,0,7,3
"119",1,16,500,"1.1.3_2.0",0.000760533637158201,0.0514120738718944,"cs",1,0,0,69,10,0,0,8,3
"120",1,16,500,"2.2.3_0.2",2.43915998510147e-12,8.24436074964296e-10,"cs",1,0,0,69,10,0,0,7,2
"121",1,20,500,"1.1_3",0.00223405743259834,0.122714169616287,"ig",1,0,0,60,5,0,0,4,3
"122",1,20,500,"4.2.1_0.0",1.87830329068106e-09,4.23244341500132e-07,"ig",1,0,0,60,4,0,0,3,2
"123",1,20,500,"1.4.1_2.1",7.50510764646606e-14,5.07345276901106e-11,"ig",1,0,0,60,4,0,0,3,2
"124",1,20,500,"2.2.1_1.2",0.00223405743259834,0.122714169616287,"ig",1,0,0,60,5,0,0,4,3
"125",1,20,500,"4.4.3_2.2",8.02638183089455e-05,0.0135645852942118,"ig",1,0,0,60,4,0,0,3,3
"126",1,20,500,"1.1_3",0.00223405743259834,0.122714169616287,"kl",1,0,0,60,5,0,0,4,3
"127",1,20,500,"4.2.1_0.0",1.87830329068106e-09,4.23244341500132e-07,"kl",1,0,0,60,4,0,0,3,2
"128",1,20,500,"1.4.1_2.1",7.50510764646606e-14,5.07345276901106e-11,"kl",1,0,0,60,4,0,0,3,2
"129",1,20,500,"2.2.1_1.2",0.00223405743259834,0.122714169616287,"kl",1,0,0,60,5,0,0,4,3
"130",1,20,500,"4.4.3_2.2",8.02638183089455e-05,0.0135645852942118,"kl",1,0,0,60,4,0,0,3,3
"131",1,20,500,"1.1_3",0.00223405743259834,0.122714169616287,"cs",1,0,0,60,5,0,0,4,3
"132",1,20,500,"4.2.1_0.0",1.87830329068106e-09,4.23244341500132e-07,"cs",1,0,0,60,4,0,0,3,2
"133",1,20,500,"1.4.1_2.1",7.50510764646606e-14,5.07345276901106e-11,"cs",1,0,0,60,4,0,0,3,2
"134",1,20,500,"2.2.1_1.2",0.00223405743259834,0.122714169616287,"cs",1,0,0,60,5,0,0,4,3
"135",1,20,500,"4.4.3_2.2",8.02638183089455e-05,0.0135645852942118,"cs",1,0,0,60,4,0,0,3,3
"136",1,24,500,"2.1_4",0.0853406293541156,0.67042287300117,"ig",1,0,0,43,4,0,0,2,0
"137",1,24,500,"3.3_5",0.248095748618952,0.957216342015175,"ig",1,0,0,43,4,0,0,2,0
"138",1,24,500,"1.3.1_1.0",2.80862531660819e-05,0.00946506731696961,"ig",1,0,0,42,3,0,0,1,0
"139",1,24,500,"1.1.3_1.2",0.0027257841036916,0.150780938211331,"ig",1,0,0,42,4,0,0,2,0
"140",1,24,500,"4.1.2_2.2",0.000314085327601021,0.0529233777007721,"ig",1,0,0,42,3,0,0,2,0
"141",1,24,500,"2.1_4",0.0853406293541156,0.67042287300117,"kl",1,0,0,43,4,0,0,2,0
"142",1,24,500,"3.3_5",0.248095748618952,0.957216342015175,"kl",1,0,0,43,4,0,0,2,0
"143",1,24,500,"1.3.1_1.0",2.80862531660819e-05,0.00946506731696961,"kl",1,0,0,42,3,0,0,1,0
"144",1,24,500,"1.1.3_1.2",0.0027257841036916,0.150780938211331,"kl",1,0,0,42,4,0,0,2,0
"145",1,24,500,"4.1.2_2.2",0.000314085327601021,0.0529233777007721,"kl",1,0,0,42,3,0,0,2,0
"146",1,24,500,"2.1_4",0.0853406293541156,0.67042287300117,"cs",1,0,0,43,4,0,0,2,0
"147",1,24,500,"3.3_5",0.248095748618952,0.957216342015175,"cs",1,0,0,43,4,0,0,2,0
"148",1,24,500,"1.3.1_1.0",2.80862531660819e-05,0.00946506731696961,"cs",1,0,0,42,3,0,0,1,0
"149",1,24,500,"1.1.3_1.2",0.0027257841036916,0.150780938211331,"cs",1,0,0,42,4,0,0,2,0
"150",1,24,500,"4.1.2_2.2",0.000314085327601021,0.0529233777007721,"cs",1,0,0,42,3,0,0,2,0
"151",1,8,750,"4.2.3_0.0",0,0,"ig",1,0,0,235,73,0,0,153,35
"152",1,8,750,"4.3.1_2.0",0,0,"ig",1,1,0,234,73,1,0,152,35
"153",1,8,750,"1.4.3_0.1",0,0,"ig",1,0,0,235,73,0,0,153,35
"154",1,8,750,"3.4.4_0.1",0,0,"ig",1,0,0,235,73,0,0,153,35
"155",1,8,750,"2.2.3_1.1",0,0,"ig",1,0,0,235,73,0,0,153,35
"156",1,8,750,"4.2.3_0.0",0,0,"kl",1,0,0,235,73,0,0,153,35
"157",1,8,750,"4.3.1_2.0",0,0,"kl",1,1,0,234,73,1,0,152,35
"158",1,8,750,"1.4.3_0.1",0,0,"kl",1,0,0,235,73,0,0,153,35
"159",1,8,750,"3.4.4_0.1",0,0,"kl",1,0,0,235,73,0,0,153,35
"160",1,8,750,"2.2.3_1.1",0,0,"kl",1,0,0,235,73,0,0,153,35
"161",1,8,750,"4.2.3_0.0",0,0,"cs",1,0,0,235,73,0,0,153,35
"162",1,8,750,"4.3.1_2.0",0,0,"cs",1,1,0,234,73,1,0,152,35
"163",1,8,750,"1.4.3_0.1",0,0,"cs",1,0,0,235,73,0,0,153,35
"164",1,8,750,"3.4.4_0.1",0,0,"cs",1,0,0,235,73,0,0,153,35
"165",1,8,750,"2.2.3_1.1",0,0,"cs",1,0,0,235,73,0,0,153,35
"166",1,12,750,"3.2.3_2.0",9.25629943064147e-13,2.08575280503788e-10,"ig",1,0,0,125,21,0,0,30,11
"167",1,12,750,"1.4.3_2.0",2.62678767626312e-13,8.87854234576935e-11,"ig",1,1,0,124,21,0,0,30,11
"168",1,12,750,"4.1.1_0.2",1.98885352631351e-11,2.68892996757586e-09,"ig",1,0,0,125,21,0,0,30,11
"169",1,12,750,"2.2.1_0.2",2.90236761671788e-07,2.80285786985898e-05,"ig",1,0,0,125,21,0,0,30,11
"170",1,12,750,"3.2.3_0.2",0,0,"ig",1,0,0,125,21,0,0,30,11
"171",1,12,750,"3.2.3_2.0",9.25629943064147e-13,2.08575280503788e-10,"kl",1,0,0,125,21,0,0,30,11
"172",1,12,750,"1.4.3_2.0",2.62678767626312e-13,8.87854234576935e-11,"kl",1,1,0,124,21,0,0,30,11
"173",1,12,750,"4.1.1_0.2",1.98885352631351e-11,2.68892996757586e-09,"kl",1,0,0,125,21,0,0,30,11
"174",1,12,750,"2.2.1_0.2",2.90236761671788e-07,2.80285786985898e-05,"kl",1,0,0,125,21,0,0,30,11
"175",1,12,750,"3.2.3_0.2",0,0,"kl",1,0,0,125,21,0,0,30,11
"176",1,12,750,"3.2.3_2.0",9.25629943064147e-13,2.08575280503788e-10,"cs",1,0,0,125,21,0,0,30,11
"177",1,12,750,"1.4.3_2.0",2.62678767626312e-13,8.87854234576935e-11,"cs",1,1,0,124,21,0,0,30,11
"178",1,12,750,"4.1.1_0.2",1.98885352631351e-11,2.68892996757586e-09,"cs",1,0,0,125,21,0,0,30,11
"179",1,12,750,"2.2.1_0.2",2.90236761671788e-07,2.80285786985898e-05,"cs",1,0,0,125,21,0,0,30,11
"180",1,12,750,"3.2.3_0.2",0,0,"cs",1,0,0,125,21,0,0,30,11
"181",1,16,750,"1.2_0",0.00246748613992989,0.104251289412038,"ig",25,7,0,69,10,0,0,8,5
"182",1,16,750,"4.3_0",0.0531160740831455,0.415171624653423,"ig",25,2,0,75,10,0,0,8,5
"183",1,16,750,"3.3.3_0.0",1.72234602802135e-07,2.91076478735608e-05,"ig",1,0,0,76,9,0,0,7,4
"184",1,16,750,"1.3.2_2.1",9.14123112020585e-08,2.05982407908639e-05,"ig",1,0,0,76,9,0,0,7,4
"185",1,16,750,"2.2.4_2.2",7.50510764646606e-14,5.07345276901106e-11,"ig",1,0,0,76,9,0,0,7,4
"186",1,16,750,"1.2_0",0.00246748613992989,0.104251289412038,"kl",25,7,0,69,10,0,0,8,5
"187",1,16,750,"4.3_0",0.0531160740831455,0.415171624653423,"kl",25,2,0,75,10,0,0,8,5
"188",1,16,750,"3.3.3_0.0",1.72234602802135e-07,2.91076478735608e-05,"kl",1,0,0,76,9,0,0,7,4
"189",1,16,750,"1.3.2_2.1",9.14123112020585e-08,2.05982407908639e-05,"kl",1,0,0,76,9,0,0,7,4
"190",1,16,750,"2.2.4_2.2",7.50510764646606e-14,5.07345276901106e-11,"kl",1,0,0,76,9,0,0,7,4
"191",1,16,750,"1.2_0",0.00246748613992989,0.104251289412038,"cs",25,7,0,69,10,0,0,8,5
"192",1,16,750,"4.3_0",0.0531160740831455,0.415171624653423,"cs",25,2,0,75,10,0,0,8,5
"193",1,16,750,"3.3.3_0.0",1.72234602802135e-07,2.91076478735608e-05,"cs",1,0,0,76,9,0,0,7,4
"194",1,16,750,"1.3.2_2.1",9.14123112020585e-08,2.05982407908639e-05,"cs",1,0,0,76,9,0,0,7,4
"195",1,16,750,"2.2.4_2.2",7.50510764646606e-14,5.07345276901106e-11,"cs",1,0,0,76,9,0,0,7,4
"196",1,20,750,"4.4.2_0.1",1.03896957703853e-09,1.75585858519511e-07,"ig",1,1,0,153,48,1,0,96,24
"197",1,20,750,"4.1.3_1.1",4.4810827416374e-07,2.75382903031535e-05,"ig",1,0,0,154,48,0,0,97,24
"198",1,20,750,"3.4.4_1.1",1.12576614696991e-12,7.61017915351658e-10,"ig",1,0,0,154,48,0,0,97,24
"199",1,20,750,"3.4.3_2.1",5.82542953135127e-08,6.5633172719891e-06,"ig",1,0,0,154,48,0,0,97,24
"200",1,20,750,"2.2.3_1.2",5.99077205620802e-09,8.09952381999324e-07,"ig",1,1,0,153,48,0,0,97,24
"201",1,20,750,"4.4.2_0.1",1.03896957703853e-09,1.75585858519511e-07,"kl",1,1,0,153,48,1,0,96,24
"202",1,20,750,"4.1.3_1.1",4.4810827416374e-07,2.75382903031535e-05,"kl",1,0,0,154,48,0,0,97,24
"203",1,20,750,"3.4.4_1.1",1.12576614696991e-12,7.61017915351658e-10,"kl",1,0,0,154,48,0,0,97,24
"204",1,20,750,"3.4.3_2.1",5.82542953135127e-08,6.5633172719891e-06,"kl",1,0,0,154,48,0,0,97,24
"205",1,20,750,"2.2.3_1.2",5.99077205620802e-09,8.09952381999324e-07,"kl",1,1,0,153,48,0,0,97,24
"206",1,20,750,"4.4.2_0.1",1.03896957703853e-09,1.75585858519511e-07,"cs",1,1,0,153,48,1,0,96,24
"207",1,20,750,"4.1.3_1.1",4.4810827416374e-07,2.75382903031535e-05,"cs",1,0,0,154,48,0,0,97,24
"208",1,20,750,"3.4.4_1.1",1.12576614696991e-12,7.61017915351658e-10,"cs",1,0,0,154,48,0,0,97,24
"209",1,20,750,"3.4.3_2.1",5.82542953135127e-08,6.5633172719891e-06,"cs",1,0,0,154,48,0,0,97,24
"210",1,20,750,"2.2.3_1.2",5.99077205620802e-09,8.09952381999324e-07,"cs",1,1,0,153,48,0,0,97,24
"211",1,24,750,"4.4.4_1.0",0.000137572528077371,0.0154539806540247,"ig",1,0,0,35,5,0,0,5,1
"212",1,24,750,"2.1.3_2.0",6.9457797592376e-06,0.00207446070925165,"ig",1,0,0,35,5,0,0,5,1
"213",1,24,750,"3.2.4_2.1",6.04764625924958e-05,0.0101902839468355,"ig",1,0,0,35,5,0,0,5,1
"214",1,24,750,"1.2.2_0.2",9.23350464058596e-06,0.00207446070925165,"ig",1,0,0,35,5,0,0,5,1
"215",1,24,750,"2.2.1_1.2",5.90453441695615e-09,3.97965619702845e-06,"ig",1,0,0,35,5,0,0,5,0
"216",1,24,750,"4.4.4_1.0",0.000137572528077371,0.0154539806540247,"kl",1,0,0,35,5,0,0,5,1
"217",1,24,750,"2.1.3_2.0",6.9457797592376e-06,0.00207446070925165,"kl",1,0,0,35,5,0,0,5,1
"218",1,24,750,"3.2.4_2.1",6.04764625924958e-05,0.0101902839468355,"kl",1,0,0,35,5,0,0,5,1
"219",1,24,750,"1.2.2_0.2",9.23350464058596e-06,0.00207446070925165,"kl",1,0,0,35,5,0,0,5,1
"220",1,24,750,"2.2.1_1.2",5.90453441695615e-09,3.97965619702845e-06,"kl",1,0,0,35,5,0,0,5,0
"221",1,24,750,"4.4.4_1.0",0.000137572528077371,0.0154539806540247,"cs",1,0,0,35,5,0,0,5,1
"222",1,24,750,"2.1.3_2.0",6.9457797592376e-06,0.00207446070925165,"cs",1,0,0,35,5,0,0,5,1
"223",1,24,750,"3.2.4_2.1",6.04764625924958e-05,0.0101902839468355,"cs",1,0,0,35,5,0,0,5,1
"224",1,24,750,"1.2.2_0.2",9.23350464058596e-06,0.00207446070925165,"cs",1,0,0,35,5,0,0,5,1
"225",1,24,750,"2.2.1_1.2",5.90453441695615e-09,3.97965619702845e-06,"cs",1,0,0,35,5,0,0,5,0
"226",1,8,1000,"2.2_1",0.0190252325402781,0.0918646942659144,"ig",24,3,1,176,54,2,0,84,22
"227",1,8,1000,"3.3.3_1.0",0,0,"ig",1,0,0,179,54,0,0,85,21
"228",1,8,1000,"2.1.3_2.0",0,0,"ig",1,1,1,178,53,1,0,84,21
"229",1,8,1000,"4.1.4_2.0",0,0,"ig",1,0,0,179,54,0,0,85,21
"230",1,8,1000,"1.3.4_1.2",0,0,"ig",1,0,0,179,54,0,0,85,21
"231",1,8,1000,"2.2_1",0.0190252325402781,0.0918646942659144,"kl",24,3,1,176,54,2,0,84,22
"232",1,8,1000,"3.3.3_1.0",0,0,"kl",1,0,0,179,54,0,0,85,21
"233",1,8,1000,"2.1.3_2.0",0,0,"kl",1,1,1,178,53,1,0,84,21
"234",1,8,1000,"4.1.4_2.0",0,0,"kl",1,0,0,179,54,0,0,85,21
"235",1,8,1000,"1.3.4_1.2",0,0,"kl",1,0,0,179,54,0,0,85,21
"236",1,8,1000,"2.2_1",0.0190252325402781,0.0918646942659144,"cs",24,3,1,176,54,2,0,84,22
"237",1,8,1000,"3.3.3_1.0",0,0,"cs",1,0,0,179,54,0,0,85,21
"238",1,8,1000,"2.1.3_2.0",0,0,"cs",1,1,1,178,53,1,0,84,21
"239",1,8,1000,"4.1.4_2.0",0,0,"cs",1,0,0,179,54,0,0,85,21
"240",1,8,1000,"1.3.4_1.2",0,0,"cs",1,0,0,179,54,0,0,85,21
"241",1,12,1000,"1.2_3",0.00492930061528265,0.0622092618583045,"ig",1,0,0,131,30,0,0,50,13
"242",1,12,1000,"3.4_4",3.13938277596293e-08,5.30555689137735e-06,"ig",1,1,1,130,28,1,0,48,12
"243",1,12,1000,"1.2.4_0.1",6.00408611717285e-13,1.35292073840295e-10,"ig",1,0,0,131,29,0,0,49,12
"244",1,12,1000,"3.3.3_1.1",0,0,"ig",1,0,0,131,29,0,0,49,12
"245",1,12,1000,"4.2.3_2.1",0,0,"ig",1,1,0,130,29,0,0,49,12
"246",1,12,1000,"1.2_3",0.00492930061528265,0.0622092618583045,"kl",1,0,0,131,30,0,0,50,13
"247",1,12,1000,"3.4_4",3.13938277596293e-08,5.30555689137735e-06,"kl",1,1,1,130,28,1,0,48,12
