"","replication","l_seq","n_seq","motif","p.value","p.value.adj","criterion","nnoi","n.pos05","n.pos001","n.neg05","n.neg001","n.pos.adj05","n.pos.adj001","n.neg.adj05","n.neg.adj001"
"18",1,12,250,"2.2.1_0.0",0.000127539713724663,0.0287389488259575,"ig",1,0,0,6,2,0,0,2,0
"19",1,12,250,"4.1.4_2.1",1.78212400778754e-05,0.0060235791463219,"ig",1,0,0,6,2,0,0,2,0
"20",1,12,250,"3.2.1_1.2",1.64397386637205e-05,0.0060235791463219,"ig",1,0,0,6,2,0,0,2,0
"21",1,12,250,"4.1_0",0.356949656840443,1,"kl",25,0,0,7,3,0,0,3,0
"22",1,12,250,"3.2_1",0.0228258040338876,1,"kl",25,0,0,6,3,0,0,3,0
"23",1,12,250,"2.2.1_0.0",0.000127539713724663,0.0287389488259575,"kl",1,0,0,6,2,0,0,2,0
"24",1,12,250,"4.1.4_2.1",1.78212400778754e-05,0.0060235791463219,"kl",1,0,0,6,2,0,0,2,0
"25",1,12,250,"3.2.1_1.2",1.64397386637205e-05,0.0060235791463219,"kl",1,0,0,6,2,0,0,2,0
"26",1,12,250,"4.1_0",0.356949656840443,1,"cs",25,0,0,7,3,0,0,3,0
"27",1,12,250,"3.2_1",0.0228258040338876,1,"cs",25,0,0,6,3,0,0,3,0
"28",1,12,250,"2.2.1_0.0",0.000127539713724663,0.0287389488259575,"cs",1,0,0,6,2,0,0,2,0
"29",1,12,250,"4.1.4_2.1",1.78212400778754e-05,0.0060235791463219,"cs",1,0,0,6,2,0,0,2,0
"30",1,12,250,"3.2.1_1.2",1.64397386637205e-05,0.0060235791463219,"cs",1,0,0,6,2,0,0,2,0
"31",1,16,250,"1.1_5",0.000105124102972587,0.0547693457088501,"ig",1,0,0,12,2,0,0,0,0
"32",1,16,250,"3.4.1_2.0",0.00598543120120948,0.673361010136066,"ig",1,1,1,11,2,0,0,0,0
"33",1,16,250,"4.4.1_2.0",0.000162279542841037,0.0547693457088501,"ig",1,0,0,12,2,0,0,0,0
"34",1,16,250,"4.1.1_1.1",0.00411712631397387,0.555812052386473,"ig",1,0,0,12,3,0,0,0,0
"35",1,16,250,"3.2.3_1.2",0.196215044647183,1,"ig",1,0,0,13,3,0,0,0,0
"36",1,16,250,"1.1_5",0.000105124102972587,0.0547693457088501,"kl",1,0,0,12,2,0,0,0,0
"37",1,16,250,"3.4.1_2.0",0.00598543120120948,0.673361010136066,"kl",1,1,1,11,2,0,0,0,0
"38",1,16,250,"4.4.1_2.0",0.000162279542841037,0.0547693457088501,"kl",1,0,0,12,2,0,0,0,0
"39",1,16,250,"4.1.1_1.1",0.00411712631397387,0.555812052386473,"kl",1,0,0,12,3,0,0,0,0
"40",1,16,250,"3.2.3_1.2",0.196215044647183,1,"kl",1,0,0,13,3,0,0,0,0
"41",1,16,250,"1.1_5",0.000105124102972587,0.0547693457088501,"cs",1,0,0,12,2,0,0,0,0
"42",1,16,250,"3.4.1_2.0",0.00598543120120948,0.673361010136066,"cs",1,1,1,11,2,0,0,0,0
"43",1,16,250,"4.4.1_2.0",0.000162279542841037,0.0547693457088501,"cs",1,0,0,12,2,0,0,0,0
"44",1,16,250,"4.1.1_1.1",0.00411712631397387,0.555812052386473,"cs",1,0,0,12,3,0,0,0,0
"45",1,16,250,"3.2.3_1.2",0.196215044647183,1,"cs",1,0,0,13,3,0,0,0,0
"46",1,20,250,"3.3_0",0.356095884328065,1,"ig",24,0,0,4,0,0,0,0,0
"47",1,20,250,"4.4_5",0.847999346727662,1,"ig",1,0,0,4,0,0,0,0,0
"48",1,20,250,"2.1.3_0.0",0.0768132258528753,1,"ig",1,0,0,4,0,0,0,0,0
"49",1,20,250,"4.1.3_0.0",0.00927170977415067,1,"ig",1,0,0,3,0,0,0,0,0
"50",1,20,250,"2.3.1_1.1",0.169782622565863,1,"ig",1,0,0,4,0,0,0,0,0
"51",1,20,250,"3.3_0",0.356095884328065,1,"kl",24,0,0,4,0,0,0,0,0
"52",1,20,250,"4.4_5",0.847999346727662,1,"kl",1,0,0,4,0,0,0,0,0
"53",1,20,250,"2.1.3_0.0",0.0768132258528753,1,"kl",1,0,0,4,0,0,0,0,0
"54",1,20,250,"4.1.3_0.0",0.00927170977415067,1,"kl",1,0,0,3,0,0,0,0,0
"55",1,20,250,"2.3.1_1.1",0.169782622565863,1,"kl",1,0,0,4,0,0,0,0,0
"56",1,20,250,"3.3_0",0.356095884328065,1,"cs",24,0,0,4,0,0,0,0,0
"57",1,20,250,"4.4_5",0.847999346727662,1,"cs",1,0,0,4,0,0,0,0,0
"58",1,20,250,"2.1.3_0.0",0.0768132258528753,1,"cs",1,0,0,4,0,0,0,0,0
"59",1,20,250,"4.1.3_0.0",0.00927170977415067,1,"cs",1,0,0,3,0,0,0,0,0
"60",1,20,250,"2.3.1_1.1",0.169782622565863,1,"cs",1,0,0,4,0,0,0,0,0
"61",1,8,500,"4.4_4",0,0,"ig",1,1,1,302,121,1,0,233,64
"62",1,8,500,"4.3.3_1.1",0,0,"ig",1,0,0,303,122,0,0,234,64
"63",1,8,500,"4.4.2_1.2",0,0,"ig",1,0,0,303,122,0,0,234,64
"64",1,8,500,"4.1.4_1.2",0,0,"ig",1,0,0,303,122,0,0,234,64
"65",1,8,500,"4.4_4",0,0,"kl",1,1,1,302,121,1,0,233,64
"66",1,8,500,"4.3.3_1.1",0,0,"kl",1,0,0,303,122,0,0,234,64
"67",1,8,500,"4.4.2_1.2",0,0,"kl",1,0,0,303,122,0,0,234,64
"68",1,8,500,"4.1.4_1.2",0,0,"kl",1,0,0,303,122,0,0,234,64
"69",1,8,500,"4.4_4",0,0,"cs",1,1,1,302,121,1,0,233,64
"70",1,8,500,"4.3.3_1.1",0,0,"cs",1,0,0,303,122,0,0,234,64
"71",1,8,500,"4.4.2_1.2",0,0,"cs",1,0,0,303,122,0,0,234,64
"72",1,8,500,"4.1.4_1.2",0,0,"cs",1,0,0,303,122,0,0,234,64
"73",1,12,500,"1.3_0",0.00320595354661839,0.309603513930576,"ig",25,2,0,21,4,0,0,3,3
"74",1,12,500,"3.1_1",0.00645700761443881,0.335982072989109,"ig",25,1,0,22,4,0,0,3,3
"75",1,12,500,"1.1_5",2.0258585352965e-06,0.000456493456620145,"ig",1,0,0,23,3,0,0,2,2
"76",1,12,500,"4.3.1_0.0",0.0043470981451974,0.335982072989109,"ig",1,0,0,23,4,0,0,3,3
"77",1,12,500,"2.4.1_2.0",1.26284581236646e-06,0.000426841884579865,"ig",1,0,0,23,3,0,0,2,2
"78",1,12,500,"1.3_0",0.00320595354661839,0.309603513930576,"kl",25,2,0,21,4,0,0,3,3
"79",1,12,500,"3.1_1",0.00645700761443881,0.335982072989109,"kl",25,1,0,22,4,0,0,3,3
"80",1,12,500,"1.1_5",2.0258585352965e-06,0.000456493456620145,"kl",1,0,0,23,3,0,0,2,2
"81",1,12,500,"4.3.1_0.0",0.0043470981451974,0.335982072989109,"kl",1,0,0,23,4,0,0,3,3
"82",1,12,500,"2.4.1_2.0",1.26284581236646e-06,0.000426841884579865,"kl",1,0,0,23,3,0,0,2,2
"83",1,12,500,"1.3_0",0.00320595354661839,0.309603513930576,"cs",25,2,0,21,4,0,0,3,3
"84",1,12,500,"3.1_1",0.00645700761443881,0.335982072989109,"cs",25,1,0,22,4,0,0,3,3
"85",1,12,500,"1.1_5",2.0258585352965e-06,0.000456493456620145,"cs",1,0,0,23,3,0,0,2,2
"86",1,12,500,"4.3.1_0.0",0.0043470981451974,0.335982072989109,"cs",1,0,0,23,4,0,0,3,3
"87",1,12,500,"2.4.1_2.0",1.26284581236646e-06,0.000426841884579865,"cs",1,0,0,23,3,0,0,2,2
"88",1,16,500,"3.1_3",0.386085942302011,1,"ig",1,0,0,4,2,0,0,0,0
"89",1,16,500,"4.4_4",0.67461773997393,1,"ig",1,0,0,4,2,0,0,0,0
"90",1,16,500,"4.1.1_1.1",0.000767936239834288,0.259562449063989,"ig",1,0,0,3,1,0,0,0,0
"91",1,16,500,"2.3.3_2.1",0.000767936239834288,0.259562449063989,"ig",1,0,0,3,1,0,0,0,0
"92",1,16,500,"2.3.1_1.2",0.00624231474223154,1,"ig",1,0,0,3,2,0,0,0,0
"93",1,16,500,"3.1_3",0.386085942302011,1,"kl",1,0,0,4,2,0,0,0,0
"94",1,16,500,"4.4_4",0.67461773997393,1,"kl",1,0,0,4,2,0,0,0,0
"95",1,16,500,"4.1.1_1.1",0.000767936239834288,0.259562449063989,"kl",1,0,0,3,1,0,0,0,0
"96",1,16,500,"2.3.3_2.1",0.000767936239834288,0.259562449063989,"kl",1,0,0,3,1,0,0,0,0
"97",1,16,500,"2.3.1_1.2",0.00624231474223154,1,"kl",1,0,0,3,2,0,0,0,0
"98",1,16,500,"3.1_3",0.386085942302011,1,"cs",1,0,0,4,2,0,0,0,0
"99",1,16,500,"4.4_4",0.67461773997393,1,"cs",1,0,0,4,2,0,0,0,0
"100",1,16,500,"4.1.1_1.1",0.000767936239834288,0.259562449063989,"cs",1,0,0,3,1,0,0,0,0
"101",1,16,500,"2.3.3_2.1",0.000767936239834288,0.259562449063989,"cs",1,0,0,3,1,0,0,0,0
"102",1,16,500,"2.3.1_1.2",0.00624231474223154,1,"cs",1,0,0,3,2,0,0,0,0
"103",1,20,500,"4.3_2",3.32549543776336e-06,0.000747127975017501,"ig",25,2,0,14,3,0,0,2,2
"104",1,20,500,"3.3.1_2.0",6.43307581427166e-07,0.00043358930988191,"ig",1,0,0,16,3,0,0,2,2
"105",1,20,500,"1.4.1_2.1",0.00379509284946444,0.426315430089839,"ig",1,0,0,16,4,0,0,3,3
"106",1,20,500,"3.2.2_0.2",0.056245807675162,1,"ig",1,0,0,17,4,0,0,3,3
"107",1,20,500,"4.3.2_2.2",1.90508111452825e-06,0.000642012335596021,"ig",1,0,0,16,3,0,0,2,2
"108",1,20,500,"4.3_2",3.32549543776336e-06,0.000747127975017501,"kl",25,2,0,14,3,0,0,2,2
"109",1,20,500,"3.3.1_2.0",6.43307581427166e-07,0.00043358930988191,"kl",1,0,0,16,3,0,0,2,2
"110",1,20,500,"1.4.1_2.1",0.00379509284946444,0.426315430089839,"kl",1,0,0,16,4,0,0,3,3
"111",1,20,500,"3.2.2_0.2",0.056245807675162,1,"kl",1,0,0,17,4,0,0,3,3
"112",1,20,500,"4.3.2_2.2",1.90508111452825e-06,0.000642012335596021,"kl",1,0,0,16,3,0,0,2,2
"113",1,20,500,"4.3_2",3.32549543776336e-06,0.000747127975017501,"cs",25,2,0,14,3,0,0,2,2
"114",1,20,500,"3.3.1_2.0",6.43307581427166e-07,0.00043358930988191,"cs",1,0,0,16,3,0,0,2,2
"115",1,20,500,"1.4.1_2.1",0.00379509284946444,0.426315430089839,"cs",1,0,0,16,4,0,0,3,3
"116",1,20,500,"3.2.2_0.2",0.056245807675162,1,"cs",1,0,0,17,4,0,0,3,3
"117",1,20,500,"4.3.2_2.2",1.90508111452825e-06,0.000642012335596021,"cs",1,0,0,16,3,0,0,2,2
"118",1,8,1000,"3.4.2_0.0",0,0,"ig",1,0,0,225,92,0,0,157,59
"119",1,8,1000,"3.1.4_0.0",0,0,"ig",1,1,1,224,91,1,1,156,58
"120",1,8,1000,"2.2.2_1.0",0,0,"ig",1,0,0,225,92,0,0,157,59
"121",1,8,1000,"3.3.4_2.1",0,0,"ig",1,0,0,225,92,0,0,157,59
"122",1,8,1000,"2.4.3_1.2",0,0,"ig",1,0,0,225,92,0,0,157,59
"123",1,8,1000,"3.4.2_0.0",0,0,"kl",1,0,0,225,92,0,0,157,59
"124",1,8,1000,"3.1.4_0.0",0,0,"kl",1,1,1,224,91,1,1,156,58
"125",1,8,1000,"2.2.2_1.0",0,0,"kl",1,0,0,225,92,0,0,157,59
"126",1,8,1000,"3.3.4_2.1",0,0,"kl",1,0,0,225,92,0,0,157,59
"127",1,8,1000,"2.4.3_1.2",0,0,"kl",1,0,0,225,92,0,0,157,59
"128",1,8,1000,"3.4.2_0.0",0,0,"cs",1,0,0,225,92,0,0,157,59
"129",1,8,1000,"3.1.4_0.0",0,0,"cs",1,1,1,224,91,1,1,156,58
"130",1,8,1000,"2.2.2_1.0",0,0,"cs",1,0,0,225,92,0,0,157,59
"131",1,8,1000,"3.3.4_2.1",0,0,"cs",1,0,0,225,92,0,0,157,59
"132",1,8,1000,"2.4.3_1.2",0,0,"cs",1,0,0,225,92,0,0,157,59
"133",1,12,1000,"1.3_5",3.41557580330054e-07,5.77232310757791e-05,"ig",1,1,0,40,13,0,0,14,3
"134",1,12,1000,"3.3_5",0.0176570768889915,0.385038192805105,"ig",1,1,0,40,14,0,0,15,4
"135",1,12,1000,"3.4_5",0.0708550572738317,0.840316117844039,"ig",1,0,0,42,14,0,0,15,4
"136",1,12,1000,"1.2.2_0.0",0,0,"ig",1,0,0,41,13,0,0,14,3
"137",1,12,1000,"4.1.2_1.1",0,0,"ig",1,1,0,40,13,0,0,14,3
"138",1,12,1000,"1.3_5",3.41557580330054e-07,5.77232310757791e-05,"kl",1,1,0,40,13,0,0,14,3
"139",1,12,1000,"3.3_5",0.0176570768889915,0.385038192805105,"kl",1,1,0,40,14,0,0,15,4
"140",1,12,1000,"3.4_5",0.0708550572738317,0.840316117844039,"kl",1,0,0,42,14,0,0,15,4
"141",1,12,1000,"1.2.2_0.0",0,0,"kl",1,0,0,41,13,0,0,14,3
"142",1,12,1000,"4.1.2_1.1",0,0,"kl",1,1,0,40,13,0,0,14,3
"143",1,12,1000,"1.3_5",3.41557580330054e-07,5.77232310757791e-05,"cs",1,1,0,40,13,0,0,14,3
"144",1,12,1000,"3.3_5",0.0176570768889915,0.385038192805105,"cs",1,1,0,40,14,0,0,15,4
"145",1,12,1000,"3.4_5",0.0708550572738317,0.840316117844039,"cs",1,0,0,42,14,0,0,15,4
"146",1,12,1000,"1.2.2_0.0",0,0,"cs",1,0,0,41,13,0,0,14,3
"147",1,12,1000,"4.1.2_1.1",0,0,"cs",1,1,0,40,13,0,0,14,3
"148",1,16,1000,"1.4_0",0.000100133588870399,0.0225634353587966,"ig",25,1,0,20,3,0,0,3,2
"149",1,16,1000,"3.1_1",0.0347947088959694,1,"ig",25,1,0,20,4,0,0,4,2
"150",1,16,1000,"2.1_5",0.00426534753145957,0.360421866408334,"ig",1,0,0,21,4,0,0,4,2
"151",1,16,1000,"4.4.4_2.1",7.88036302878936e-13,2.6635627037308e-10,"ig",1,0,0,21,3,0,0,3,1
"152",1,16,1000,"1.2.3_1.2",0,0,"ig",1,0,0,21,3,0,0,3,1
"153",1,16,1000,"1.4_0",0.000100133588870399,0.0225634353587966,"kl",25,1,0,20,3,0,0,3,2
"154",1,16,1000,"3.1_1",0.0347947088959694,1,"kl",25,1,0,20,4,0,0,4,2
"155",1,16,1000,"2.1_5",0.00426534753145957,0.360421866408334,"kl",1,0,0,21,4,0,0,4,2
"156",1,16,1000,"4.4.4_2.1",7.88036302878936e-13,2.6635627037308e-10,"kl",1,0,0,21,3,0,0,3,1
"157",1,16,1000,"1.2.3_1.2",0,0,"kl",1,0,0,21,3,0,0,3,1
"158",1,16,1000,"1.4_0",0.000100133588870399,0.0225634353587966,"cs",25,1,0,20,3,0,0,3,2
"159",1,16,1000,"3.1_1",0.0347947088959694,1,"cs",25,1,0,20,4,0,0,4,2
"160",1,16,1000,"2.1_5",0.00426534753145957,0.360421866408334,"cs",1,0,0,21,4,0,0,4,2
"161",1,16,1000,"4.4.4_2.1",7.88036302878936e-13,2.6635627037308e-10,"cs",1,0,0,21,3,0,0,3,1
"162",1,16,1000,"1.2.3_1.2",0,0,"cs",1,0,0,21,3,0,0,3,1
"163",1,20,1000,"2.2_0",0.981404357144578,1,"ig",24,0,0,66,11,0,0,10,4
"164",1,20,1000,"4.2_1",0.825284753196402,1,"ig",25,4,0,62,11,0,0,10,4
"165",1,20,1000,"3.4_5",0.00364847141141726,0.136029849180226,"ig",1,0,0,65,11,0,0,10,4
"166",1,20,1000,"1.3.3_2.0",0,0,"ig",1,0,0,65,10,0,0,9,3
"167",1,20,1000,"1.3.3_2.1",0,0,"ig",1,0,0,65,10,0,0,9,3
"168",1,20,1000,"2.2_0",0.981404357144578,1,"kl",24,0,0,66,11,0,0,10,4
"169",1,20,1000,"4.2_1",0.825284753196402,1,"kl",25,4,0,62,11,0,0,10,4
"170",1,20,1000,"3.4_5",0.00364847141141726,0.136029849180226,"kl",1,0,0,65,11,0,0,10,4
"171",1,20,1000,"1.3.3_2.0",0,0,"kl",1,0,0,65,10,0,0,9,3
"172",1,20,1000,"1.3.3_2.1",0,0,"kl",1,0,0,65,10,0,0,9,3
"173",1,20,1000,"2.2_0",0.981404357144578,1,"cs",24,0,0,66,11,0,0,10,4
"174",1,20,1000,"4.2_1",0.825284753196402,1,"cs",25,4,0,62,11,0,0,10,4
"175",1,20,1000,"3.4_5",0.00364847141141726,0.136029849180226,"cs",1,0,0,65,11,0,0,10,4
"176",1,20,1000,"1.3.3_2.0",0,0,"cs",1,0,0,65,10,0,0,9,3
"177",1,20,1000,"1.3.3_2.1",0,0,"cs",1,0,0,65,10,0,0,9,3
"178",2,8,250,"4.3_2",0.0904537556468804,1,"ig",25,0,0,10,3,0,0,3,0
"179",2,8,250,"1.3_3",0.00137271355045232,0.231988590026442,"ig",1,0,0,9,3,0,0,3,0
"180",2,8,250,"2.1_5",2.27335312924145e-05,0.0051226223845574,"ig",1,0,0,9,2,0,0,2,0
"181",2,8,250,"1.1.2_2.0",6.30077176588806e-06,0.00212966085687016,"ig",1,0,0,9,2,0,0,2,0
"182",2,8,250,"4.1.2_1.1",2.84161320207588e-06,0.00192093052460329,"ig",1,0,0,9,2,0,0,2,0
"183",2,8,250,"4.3_2",0.0904537556468804,1,"kl",25,0,0,10,3,0,0,3,0
"184",2,8,250,"1.3_3",0.00137271355045232,0.231988590026442,"kl",1,0,0,9,3,0,0,3,0
"185",2,8,250,"2.1_5",2.27335312924145e-05,0.0051226223845574,"kl",1,0,0,9,2,0,0,2,0
"186",2,8,250,"1.1.2_2.0",6.30077176588806e-06,0.00212966085687016,"kl",1,0,0,9,2,0,0,2,0
"187",2,8,250,"4.1.2_1.1",2.84161320207588e-06,0.00192093052460329,"kl",1,0,0,9,2,0,0,2,0
"188",2,8,250,"4.3_2",0.0904537556468804,1,"cs",25,0,0,10,3,0,0,3,0
"189",2,8,250,"1.3_3",0.00137271355045232,0.231988590026442,"cs",1,0,0,9,3,0,0,3,0
"190",2,8,250,"2.1_5",2.27335312924145e-05,0.0051226223845574,"cs",1,0,0,9,2,0,0,2,0
"191",2,8,250,"1.1.2_2.0",6.30077176588806e-06,0.00212966085687016,"cs",1,0,0,9,2,0,0,2,0
"192",2,8,250,"4.1.2_1.1",2.84161320207588e-06,0.00192093052460329,"cs",1,0,0,9,2,0,0,2,0
"193",2,12,250,"2.1_2",0.787633943646356,1,"ig",25,4,2,11,1,2,2,1,1
"194",2,12,250,"3.1_2",4.25319030942598e-06,0.000958385549723989,"ig",25,2,0,12,2,0,0,2,2
"195",2,12,250,"2.1_4",0.136641258390037,1,"ig",1,0,0,15,3,0,0,3,3
"196",2,12,250,"3.4.3_0.2",1.3522752491113e-06,0.00091413806839924,"ig",1,0,0,14,2,0,0,2,2
"197",2,12,250,"3.1.1_2.2",4.25319030942598e-06,0.000958385549723989,"ig",1,0,0,14,2,0,0,2,2
"198",2,12,250,"2.1_2",0.787633943646356,1,"kl",25,4,2,11,1,2,2,1,1
"199",2,12,250,"3.1_2",4.25319030942598e-06,0.000958385549723989,"kl",25,2,0,12,2,0,0,2,2
"200",2,12,250,"2.1_4",0.136641258390037,1,"kl",1,0,0,15,3,0,0,3,3
"201",2,12,250,"3.4.3_0.2",1.3522752491113e-06,0.00091413806839924,"kl",1,0,0,14,2,0,0,2,2
"202",2,12,250,"3.1.1_2.2",4.25319030942598e-06,0.000958385549723989,"kl",1,0,0,14,2,0,0,2,2
"203",2,12,250,"2.1_2",0.787633943646356,1,"cs",25,4,2,11,1,2,2,1,1
"204",2,12,250,"3.1_2",4.25319030942598e-06,0.000958385549723989,"cs",25,2,0,12,2,0,0,2,2
"205",2,12,250,"2.1_4",0.136641258390037,1,"cs",1,0,0,15,3,0,0,3,3
"206",2,12,250,"3.4.3_0.2",1.3522752491113e-06,0.00091413806839924,"cs",1,0,0,14,2,0,0,2,2
"207",2,12,250,"3.1.1_2.2",4.25319030942598e-06,0.000958385549723989,"cs",1,0,0,14,2,0,0,2,2
"208",2,16,250,"1.1_3",9.59459249303407e-05,0.0648594452529103,"ig",1,0,0,13,2,0,0,0,0
"209",2,16,250,"1.4.2_0.0",0.107025584717234,1,"ig",1,0,0,14,3,0,0,0,0
"210",2,16,250,"1.3.4_1.0",0.00174893763745221,0.236456368583538,"ig",1,1,0,12,3,0,0,0,0
"211",2,16,250,"2.1.3_1.1",0.000810608853865228,0.182657195070965,"ig",1,0,0,13,2,0,0,0,0
"212",2,16,250,"1.3.1_0.2",0.000350261772082971,0.118388478964044,"ig",1,0,0,13,2,0,0,0,0
"213",2,16,250,"1.1_3",9.59459249303407e-05,0.0648594452529103,"kl",1,0,0,13,2,0,0,0,0
"214",2,16,250,"1.4.2_0.0",0.107025584717234,1,"kl",1,0,0,14,3,0,0,0,0
"215",2,16,250,"1.3.4_1.0",0.00174893763745221,0.236456368583538,"kl",1,1,0,12,3,0,0,0,0
"216",2,16,250,"2.1.3_1.1",0.000810608853865228,0.182657195070965,"kl",1,0,0,13,2,0,0,0,0
"217",2,16,250,"1.3.1_0.2",0.000350261772082971,0.118388478964044,"kl",1,0,0,13,2,0,0,0,0
"218",2,16,250,"1.1_3",9.59459249303407e-05,0.0648594452529103,"cs",1,0,0,13,2,0,0,0,0
"219",2,16,250,"1.4.2_0.0",0.107025584717234,1,"cs",1,0,0,14,3,0,0,0,0
"220",2,16,250,"1.3.4_1.0",0.00174893763745221,0.236456368583538,"cs",1,1,0,12,3,0,0,0,0
"221",2,16,250,"2.1.3_1.1",0.000810608853865228,0.182657195070965,"cs",1,0,0,13,2,0,0,0,0
"222",2,16,250,"1.3.1_0.2",0.000350261772082971,0.118388478964044,"cs",1,0,0,13,2,0,0,0,0
"223",2,20,250,"1.1_3",0.0954933842462413,1,"ig",1,0,0,17,0,0,0,0,0
"224",2,20,250,"3.2.1_2.0",0.0213568154622024,1,"ig",1,0,0,16,0,0,0,0,0
"225",2,20,250,"1.1.3_0.1",0.0476942527478682,1,"ig",1,0,0,16,0,0,0,0,0
"226",2,20,250,"1.2.2_1.1",0.0213568154622024,1,"ig",1,0,0,16,0,0,0,0,0
"227",2,20,250,"4.2.2_0.2",0.00204050945181744,1,"ig",1,0,0,16,0,0,0,0,0
"228",2,20,250,"1.1_3",0.0954933842462413,1,"kl",1,0,0,17,0,0,0,0,0
"229",2,20,250,"3.2.1_2.0",0.0213568154622024,1,"kl",1,0,0,16,0,0,0,0,0
"230",2,20,250,"1.1.3_0.1",0.0476942527478682,1,"kl",1,0,0,16,0,0,0,0,0
"231",2,20,250,"1.2.2_1.1",0.0213568154622024,1,"kl",1,0,0,16,0,0,0,0,0
"232",2,20,250,"4.2.2_0.2",0.00204050945181744,1,"kl",1,0,0,16,0,0,0,0,0
"233",2,20,250,"1.1_3",0.0954933842462413,1,"cs",1,0,0,17,0,0,0,0,0
"234",2,20,250,"3.2.1_2.0",0.0213568154622024,1,"cs",1,0,0,16,0,0,0,0,0
"235",2,20,250,"1.1.3_0.1",0.0476942527478682,1,"cs",1,0,0,16,0,0,0,0,0
"236",2,20,250,"1.2.2_1.1",0.0213568154622024,1,"cs",1,0,0,16,0,0,0,0,0
"237",2,20,250,"4.2.2_0.2",0.00204050945181744,1,"cs",1,0,0,16,0,0,0,0,0
"238",2,8,500,"4.4_5",0,0,"ig",1,1,0,261,116,0,0,217,71
"239",2,8,500,"4.1.4_1.0",0,0,"ig",1,0,0,262,116,0,0,217,71
"240",2,8,500,"2.1.4_0.1",0,0,"ig",1,0,0,262,116,0,0,217,71
"241",2,8,500,"1.4.2_1.2",0,0,"ig",1,0,0,262,116,0,0,217,71
"242",2,8,500,"4.4_5",0,0,"kl",1,1,0,261,116,0,0,217,71
"243",2,8,500,"4.1.4_1.0",0,0,"kl",1,0,0,262,116,0,0,217,71
"244",2,8,500,"2.1.4_0.1",0,0,"kl",1,0,0,262,116,0,0,217,71
"245",2,8,500,"1.4.2_1.2",0,0,"kl",1,0,0,262,116,0,0,217,71
"246",2,8,500,"4.4_5",0,0,"cs",1,1,0,261,116,0,0,217,71
"247",2,8,500,"4.1.4_1.0",0,0,"cs",1,0,0,262,116,0,0,217,71
"248",2,8,500,"2.1.4_0.1",0,0,"cs",1,0,0,262,116,0,0,217,71
"249",2,8,500,"1.4.2_1.2",0,0,"cs",1,0,0,262,116,0,0,217,71
"250",2,12,500,"2.4_4",0.267108301771984,1,"ig",1,0,0,26,3,0,0,3,3
"251",2,12,500,"1.3.1_0.0",7.50510764646606e-14,5.07345276901106e-11,"ig",1,0,0,25,2,0,0,2,2
"252",2,12,500,"3.3.1_2.0",3.27748050921173e-10,7.38525608075709e-08,"ig",1,0,0,25,2,0,0,2,2
"253",2,12,500,"4.2.2_1.1",0.00185268659612192,0.20873602316307,"ig",1,0,0,25,3,0,0,3,3
"254",2,12,500,"4.2.4_0.2",6.00408611717285e-12,2.02938110760442e-09,"ig",1,0,0,25,2,0,0,2,2
"255",2,12,500,"2.4_4",0.267108301771984,1,"kl",1,0,0,26,3,0,0,3,3
"256",2,12,500,"1.3.1_0.0",7.50510764646606e-14,5.07345276901106e-11,"kl",1,0,0,25,2,0,0,2,2
